,feature,importance_lgbm,importance_xgb,importance_ensemble
520,WW_5,0.0236456150853038,0.00015344266,0.0118995288704387
521,S_20,0.0236456150853038,0.0003985323,0.012022073699066424
522,E_2,0.023346303501945526,0.00014822296,0.011747263229143143
523,S_4,0.023346303501945526,8.943688e-05,0.011717870190285182
524,cloudy_17,0.023346303501945526,0.00035711797,0.011851710735744134
525,VVP_7,0.023346303501945526,0.00045866563,0.011902484565315105
526,WW_19,0.023346303501945526,0.00010438612,0.011725344810646063
527,S_7,0.023346303501945526,0.00021429274,0.011780298121255625
528,N_19,0.023346303501945526,0.00022264806,0.011784475779666834
529,E_19,0.023346303501945526,0.00027599282,0.01181114815971189
530,holidays_23,0.02304699191858725,0.0052430895,0.014145040717151544
531,day_of_week_10,0.02304699191858725,0.0018947046,0.012470848283440403
532,last_evening_avg_target_22_4,0.02304699191858725,0.00072545605,0.011886223983195207
533,last_evening_avg_target_19_14,0.022747680335228972,0.0005550899,0.011651385121474829
534,cloudy_3,0.022747680335228972,0.0021516709,0.012449675600471761
535,W_12,0.022747680335228972,0.00015449614,0.011451088238352765
536,N_5,0.022747680335228972,0.00036720117,0.011557440750728216
537,W_9,0.022747680335228972,0.000106004365,0.011426842350154271
538,rainy_3,0.022448368751870697,0.0017274058,0.012087887285490635
539,WW_2,0.022448368751870697,0.000475715,0.011462041876841451
540,S_14,0.022448368751870697,0.0002012344,0.011324801578341632
541,last_evening_avg_target_22_5,0.022149057168512423,0.0006342026,0.011391629892866502
542,cloudy_13,0.022149057168512423,0.0005484211,0.011348739141364956
543,W_5,0.021849745585154144,0.00036239062,0.01110606810417462
544,W_20,0.021849745585154144,0.00016814581,0.01100894569700554
545,N_9,0.02155043400179587,0.0002236909,0.010887062453818468
546,rainy_21,0.02155043400179587,0.0003727077,0.010961570850028617
547,S_9,0.02155043400179587,0.00017114497,0.010860789487466643
548,W_15,0.02155043400179587,0.00018497785,0.010867705925463194
549,holidays_17,0.02155043400179587,0.007902221,0.0147263274123333
550,N_21,0.021251122418437594,0.00041953142,0.010835326921716553
551,WW_16,0.021251122418437594,8.1741266e-05,0.010666431842020468
552,cloudy_11,0.021251122418437594,0.0009306901,0.011090906254304794
553,W_3,0.020951810835079316,0.0002684492,0.010610130013507338
554,S_11,0.020951810835079316,0.00016872048,0.010560265656810267
555,N_22,0.020951810835079316,0.00016234984,0.010557080337154226
556,S_8,0.020951810835079316,0.0001572106,0.010554510716307456
557,holidays_11,0.02065249925172104,0.002959029,0.011805764151132473
558,E_14,0.02065249925172104,0.000109997585,0.010381248418481129
559,last_evening_avg_target_19_4,0.02065249925172104,0.00052029593,0.010586397590442368
560,WW_4,0.02065249925172104,0.00019152096,0.010422010104731464
561,WW_7,0.020353187668362766,0.00015577048,0.01025447907507985
562,holidays_14,0.020353187668362766,0.0002938859,0.01032353678950674
563,W_13,0.020353187668362766,0.00030567244,0.010329430053239755
564,S_6,0.020353187668362766,0.00026333047,0.010308259068402529
565,clear,0.02005387608500449,0.0007765223,0.010415199206109485
566,cloudy_14,0.02005387608500449,0.0002309721,0.010142424093574612
567,WW_15,0.02005387608500449,9.818245e-05,0.01007602926685717
568,cloudy_18,0.02005387608500449,0.0005549063,0.010304391202881328
569,holidays_3,0.019754564501646213,0.0031014811,0.011428022813202467
570,N_16,0.019754564501646213,0.0001915668,0.009973065648960534
571,cloudy_20,0.019754564501646213,0.00030953722,0.010032050862360399
572,W_16,0.019455252918287938,0.0001513993,0.0098033261115145
573,N_13,0.019455252918287938,0.00030591665,0.009880584783323022
574,windy_23,0.019455252918287938,0.00029423574,0.009874744328490372
575,S_21,0.019155941334929663,0.0001648197,0.00966038052081334
576,N_8,0.019155941334929663,0.000297674,0.009726807670972483
577,W_8,0.019155941334929663,0.00025591007,0.009705925701723607
578,cloudy_6,0.019155941334929663,0.0008349273,0.009995434323514053
579,W_6,0.01855731816821311,0.00029619792,0.009426758043577654
580,N_14,0.01855731816821311,0.0003211667,0.00943924243724229
581,WW_12,0.01765938341813828,6.812454e-05,0.008863753977310682
582,S_15,0.01765938341813828,0.00024679318,0.00895308829767497
583,S_3,0.017360071834780007,0.00025283563,0.0088064537309798
584,W_14,0.017360071834780007,0.00017628625,0.008768179043439548
585,holidays_5,0.017360071834780007,0.005195656,0.011277863847393408
586,cloudy_7,0.017360071834780007,0.0007118294,0.009035950618166342
587,clear_9,0.017360071834780007,0.0008079578,0.009084014808362215
588,rainy_2,0.017360071834780007,0.00088907016,0.009124570996103674
589,clear_2,0.01706076025142173,0.00024286445,0.008651812351280016
590,VVP_2,0.016761448668063453,0.0009493341,0.008855391394220676
591,month_9,0.016761448668063453,0.001279766,0.00902060732046553
592,N_17,0.016761448668063453,0.00020848369,0.008484966178414795
593,WW_6,0.016761448668063453,0.00011220477,0.008436826718437403
594,rainy_11,0.016761448668063453,0.0005678119,0.008664630279284354
595,cloudy_5,0.016761448668063453,0.001139947,0.008950697824232664
596,clear_23,0.01646213708470518,0.00022067336,0.008341405223598415
597,WW_14,0.01646213708470518,0.00014865553,0.008305396305639009
598,cloudy_19,0.01646213708470518,0.00043506193,0.008448599506062167
599,S_13,0.016162825501346904,9.9673336e-05,0.008131249418713822
600,VVP_20,0.016162825501346904,0.0008024474,0.008482636440223986
601,WW_22,0.016162825501346904,0.0001363766,0.008149601053649065
602,time_14,0.015863513917988625,0.0005451446,0.008204329261486648
603,rainy_14,0.015863513917988625,0.00033928792,0.008101400916627838
604,rainy_12,0.015863513917988625,0.00045051533,0.008157014625892273
605,cloudy_21,0.015863513917988625,0.00032039647,0.008091955195693529
606,VVP_15,0.015863513917988625,0.0017204114,0.008791962635866596
607,VVP_18,0.015863513917988625,0.00028945142,0.008076482668100154
608,rainy_23,0.015863513917988625,0.0010030986,0.008433306237845911
609,W_10,0.01556420233463035,0.00024066173,0.007902432031180268
610,VVP_13,0.01556420233463035,0.00092417526,0.008244188795281132
611,WW_20,0.01556420233463035,0.00013445412,0.007849328228978464
612,VVP_14,0.01556420233463035,0.0036045294,0.009584365880066087
613,preholidays_23,0.01556420233463035,0.0,0.007782101167315175
614,time_15,0.014965579167913799,0.0005134389,0.007739509029999452
615,cloudy_12,0.014965579167913799,0.000503527,0.007734553084230127
616,time_21,0.014965579167913799,0.0015605913,0.008263085222790095
617,cloudy_9,0.014965579167913799,0.0013893528,0.008177466002745631
618,rainy_20,0.014666267584555522,0.00053031236,0.0075982899731084335
619,time_23,0.014366956001197246,0.0019516003,0.008159278154863638
620,WW_9,0.01406764441783897,0.00019990714,0.007133775778507737
621,month_22,0.01406764441783897,0.0033057102,0.008686677285746593
622,rainy_4,0.013768332834480694,0.00094525656,0.007356794695898141
623,N_3,0.013768332834480694,0.00022788116,0.0069981069967078
624,rainy_22,0.013768332834480694,0.0004697295,0.0071190311712605835
625,cloudy_16,0.01346902125112242,0.00015823566,0.0068136284573352655
626,rainy_13,0.01346902125112242,0.00059928594,0.007034153594018402
627,cloudy_8,0.01346902125112242,0.00049034215,0.006979681700782361
628,N_10,0.013169709667764143,9.475187e-05,0.006632230769419346
629,N_12,0.013169709667764143,0.00037662318,0.006773166424928002
630,month_7,0.013169709667764143,0.00059688103,0.006883295348480113
631,month_18,0.013169709667764143,0.0024476727,0.007808691160853721
632,rainy_5,0.013169709667764143,0.0005094058,0.006839557733719938
633,rainy_9,0.013169709667764143,0.0008752049,0.007022457292869456
634,holidays_21,0.012870398084405866,0.00826542,0.010567908973785145
635,windy_9,0.012870398084405866,0.00030770685,0.006589052469239598
636,month_5,0.012870398084405866,0.0026252503,0.007747824170978768
637,windy_3,0.012571086501047591,0.0005539439,0.006562515208170106
638,month_21,0.012571086501047591,0.0015639691,0.007067527784638395
639,rainy_10,0.012271774917689314,0.0010334235,0.006652599193079944
640,year_1,0.012271774917689314,0.0017798482,0.007025811580865259
641,clear_1,0.012271774917689314,0.00095744827,0.006614611592999275
642,VVP_21,0.012271774917689314,0.0013114685,0.006791621730121399
643,clear_8,0.01197246333433104,0.00017057807,0.006071520704253452
644,N_11,0.01197246333433104,0.00053613936,0.006254301345151724
645,rainy_19,0.01197246333433104,0.0004483986,0.006210430973268921
646,rainy_15,0.01197246333433104,9.482922e-05,0.006033646278055493
647,windy_22,0.011673151750972763,0.00020539781,0.005939274780297786
648,month_8,0.011673151750972763,0.000607909,0.0061405303726989255
649,windy_16,0.011373840167614486,0.00027879677,0.005826318467715217
650,rainy_6,0.011074528584256211,0.00050870184,0.005791615210240428
651,holidays_22,0.010775217000897935,0.005861414,0.008318315565837528
652,holidays_12,0.010775217000897935,0.0015853918,0.006180304408324863
653,VVP_22,0.010475905417539658,0.0014732595,0.0059745824737849245
654,cloudy_15,0.010475905417539658,0.0005390595,0.005507482467722387
655,holidays_1,0.010176593834181383,0.010611623,0.010394108214239157
656,cloudy_10,0.010176593834181383,0.00052164734,0.005349120585304253
657,rainy_17,0.009577970667464832,0.00039797495,0.004987972806418401
658,clear_4,0.009577970667464832,0.0008988785,0.0052384245825010285
659,preholidays_16,0.009577970667464832,0.0,0.004788985333732416
660,clear_21,0.009577970667464832,0.00018921796,0.004883594312275381
661,clear_12,0.009577970667464832,0.0005235672,0.005050768933585931
662,month_10,0.009577970667464832,0.0011832044,0.005380587510160257
663,windy_17,0.009278659084106555,0.0002285357,0.0047535973940942165
664,rainy_18,0.008979347500748278,0.00075199,0.004865668755389423
665,holidays_10,0.008979347500748278,0.0011256617,0.005052504578504384
666,rainy_16,0.008979347500748278,0.0002683876,0.004623867554489196
667,time_16,0.008979347500748278,0.00052666245,0.004753004975516022
668,holidays_2,0.008979347500748278,0.003281549,0.006130448292839945
669,month_3,0.008680035917390003,0.001329913,0.005004974477143891
670,holidays_20,0.008680035917390003,0.011100439,0.00989023763608367
671,month_19,0.008680035917390003,0.0029351588,0.005807597352342613
672,month_1,0.008380724334031727,0.0023135333,0.0053471288331152925
673,windy_2,0.008380724334031727,0.00040271253,0.004391718429566553
674,year_23,0.008380724334031727,0.00082766806,0.0046041961970573345
675,windy_11,0.008081412750673452,0.00045371527,0.00426756401076213
676,holidays_13,0.008081412750673452,0.0024747348,0.0052780737715796425
677,windy_8,0.008081412750673452,0.0005407361,0.004311074411917929
678,clear_22,0.008081412750673452,0.0003622924,0.004221852574220379
679,rainy_7,0.007782101167315175,0.0006589272,0.004220514180811832
680,clear_7,0.007782101167315175,0.0030025782,0.005392339663554693
681,windy_6,0.007782101167315175,0.00037289312,0.00407749714304019
682,month_4,0.007782101167315175,0.0012664099,0.004524255521570111
683,windy_10,0.0074827895839568994,0.0007042453,0.004093517438269259
684,windy_18,0.0074827895839568994,0.00019727879,0.003840034185378385
685,windy_7,0.0074827895839568994,0.00041189094,0.003947340262930879
686,windy_4,0.0074827895839568994,0.0003009351,0.0038918623375874396
687,VVP_5,0.0074827895839568994,0.0006862629,0.004084526246407108
688,windy_5,0.0074827895839568994,0.00027459156,0.0038786905696550768
689,clear_5,0.007183478000598623,0.00090071635,0.004042097173410765
690,VVP_16,0.006884166417240347,0.0014019173,0.004143041863835973
691,clear_19,0.006884166417240347,0.00046946757,0.0036768169954033546
692,preholidays_17,0.006884166417240347,0.0,0.0034420832086201735
693,rainy_8,0.006884166417240347,0.0001917598,0.0035379631077834383
694,windy_21,0.006884166417240347,0.00017178558,0.003527975997394973
695,VVP_1,0.006584854833882071,0.0006872556,0.0036360552080943027
696,holidays_9,0.006584854833882071,0.0015024587,0.0040436567692587865
697,has_rain_probability_16,0.006584854833882071,0.0,0.0032924274169410356
698,VVP_6,0.006584854833882071,0.00059556536,0.003590210097659264
699,VVP_12,0.0062855432505237955,0.0002715765,0.0032785598681766117
700,VVP_9,0.0062855432505237955,0.00050220225,0.0033938727514577606
701,clear_18,0.0062855432505237955,0.00043896266,0.003362252953065703
702,month_11,0.0062855432505237955,0.0010819853,0.003683764277793611
703,windy_19,0.0062855432505237955,0.00060800236,0.0034467728050184944
704,preholidays_21,0.0062855432505237955,0.0,0.0031427716252618977
705,month_20,0.00598623166716552,0.0018332353,0.00390973346502933
706,preholidays_20,0.00598623166716552,0.0,0.00299311583358276
707,month_15,0.00598623166716552,0.0019543185,0.003970275078522444
708,clear_13,0.00598623166716552,0.00034340753,0.003164819600264945
709,VVP_4,0.005686920083807243,0.0009341249,0.00331052250402487
710,windy_13,0.005686920083807243,0.00024475527,0.0029658376763013294
711,clear_3,0.005686920083807243,0.00080478465,0.003245852366662315
712,VVP_10,0.005686920083807243,0.0004967447,0.003091832392955861
713,has_rain_probability_9,0.005686920083807243,0.00026598183,0.0029764509556020713
714,holidays_19,0.005387608500448967,0.01572278,0.010555194028778924
715,windy_14,0.005387608500448967,0.00018216013,0.0027848843165649935
716,windy_12,0.005387608500448967,0.00043509295,0.002911350726275695
717,windy_15,0.005387608500448967,0.00016557061,0.0027765895575377992
718,month_12,0.0050882969170906915,0.00031051735,0.002699407134931784
719,VVP_11,0.0050882969170906915,0.00045160844,0.002769952680827368
720,clear_15,0.0050882969170906915,0.00018103464,0.002634665780496102
721,month_2,0.004788985333732416,0.0006674982,0.0027282417739513763
722,windy_1,0.004788985333732416,0.0011232259,0.0029561056161071606
723,month_6,0.004788985333732416,0.00060776155,0.002698373444076205
724,preholidays_11,0.004489673750374139,0.0,0.0022448368751870696
725,VVP_3,0.004489673750374139,0.000736549,0.0026131113615779434
726,clear_14,0.004190362167015863,0.0003516118,0.0022709869768853326
727,month_16,0.004190362167015863,0.0019725466,0.0030814543675781255
728,preholidays_6,0.004190362167015863,0.0,0.0020951810835079317
729,windy_20,0.0038910505836575876,0.00013781927,0.00201443492596632
730,preholidays_18,0.0038910505836575876,0.0,0.0019455252918287938
731,VVP_8,0.0038910505836575876,0.00055735395,0.0022242022682785814
732,has_rain_probability_8,0.0038910505836575876,0.0,0.0019455252918287938
733,preholidays_1,0.0035917390002993114,0.0,0.0017958695001496557
734,has_rain_probability,0.0035917390002993114,0.00014700305,0.001869371027517281
735,has_rain_probability_21,0.0035917390002993114,0.0014069537,0.0024993463351918937
736,preholidays_3,0.0035917390002993114,0.0,0.0017958695001496557
737,preholidays_19,0.0035917390002993114,0.0,0.0017958695001496557
738,clear_20,0.0035917390002993114,0.00022288534,0.0019073121706085835
739,month_17,0.0032924274169410356,0.0012758577,0.002284142547312135
740,has_rain_probability_19,0.0032924274169410356,7.357055e-05,0.0016829989820212946
741,preholidays_7,0.00299311583358276,0.0,0.00149655791679138
742,holidays_15,0.00299311583358276,0.004702562,0.0038478389170926216
743,clear_17,0.00299311583358276,0.0,0.00149655791679138
744,clear_16,0.00299311583358276,0.00058771396,0.0017904148982346212
745,year_2,0.00299311583358276,0.0,0.00149655791679138
746,preholidays_4,0.00299311583358276,0.0,0.00149655791679138
747,has_rain_probability_15,0.0026938042502244837,8.183267e-05,0.001387818461841666
748,has_rain_probability_22,0.0026938042502244837,0.00038017335,0.0015369888024334747
749,month_13,0.0026938042502244837,0.0009492147,0.0018215094642410937
750,has_rain_probability_10,0.002394492666866208,0.00037255586,0.0013835242652220402
751,year_9,0.002394492666866208,0.0,0.001197246333433104
752,has_rain_probability_3,0.002394492666866208,0.0,0.001197246333433104
753,preholidays_13,0.0020951810835079317,0.0,0.0010475905417539658
754,month_14,0.0020951810835079317,0.0012550984,0.0016751397322938325
755,has_rain_probability_1,0.0020951810835079317,0.00034406743,0.001219624258562039
756,has_rain_probability_5,0.0020951810835079317,0.0005299589,0.001312570004126105
757,VVP_19,0.0020951810835079317,0.001012323,0.0015537520210333648
758,has_rain_probability_11,0.0017958695001496557,0.0,0.0008979347500748278
759,has_rain_probability_18,0.0017958695001496557,0.00059179316,0.0011938313279564769
760,year_17,0.00149655791679138,0.0,0.00074827895839569
761,preholidays,0.00149655791679138,0.0,0.00074827895839569
762,has_rain_probability_20,0.00149655791679138,0.0002673512,0.0008819545542575496
763,has_rain_probability_2,0.00149655791679138,0.00052314956,0.0010098537382656784
764,has_rain_probability_12,0.00149655791679138,0.0,0.00074827895839569
765,has_rain_probability_23,0.00149655791679138,0.0005121544,0.0010043561702115537
766,year_7,0.001197246333433104,0.0,0.000598623166716552
767,preholidays_10,0.001197246333433104,0.0,0.000598623166716552
768,year_18,0.001197246333433104,9.802427e-05,0.0006476353014122104
769,has_rain_probability_7,0.001197246333433104,0.002193993,0.0016956196454529526
770,preholidays_5,0.001197246333433104,0.0,0.000598623166716552
771,holidays_16,0.0008979347500748278,0.0019129476,0.001405441188895297
772,year_13,0.0008979347500748278,0.0001833128,0.0005406237772565008
773,year_5,0.0008979347500748278,0.0006393793,0.0007686570328093738
774,year_15,0.0008979347500748278,0.0,0.0004489673750374139
775,preholidays_9,0.0008979347500748278,0.0,0.0004489673750374139
776,has_rain_probability_17,0.0008979347500748278,0.00023000174,0.0005639682434281938
777,year_12,0.0008979347500748278,0.0,0.0004489673750374139
778,has_rain_probability_6,0.0008979347500748278,0.00015091863,0.0005244266879760333
779,has_rain_probability_14,0.0008979347500748278,0.00025343936,0.0005756870535567075
780,has_rain_probability_4,0.0008979347500748278,0.00029797092,0.0005979528371842251
781,preholidays_14,0.0008979347500748278,0.0,0.0004489673750374139
782,preholidays_8,0.0008979347500748278,0.0,0.0004489673750374139
783,year_4,0.000598623166716552,0.000113160226,0.0003558916962269631
784,preholidays_22,0.000598623166716552,0.0,0.000299311583358276
785,preholidays_2,0.000598623166716552,0.0,0.000299311583358276
786,has_rain_probability_13,0.000598623166716552,0.0,0.000299311583358276
787,preholidays_15,0.000598623166716552,0.0,0.000299311583358276
788,year_11,0.000598623166716552,0.00054236216,0.0005704926645471186
789,year_14,0.000598623166716552,0.00030663252,0.00045262784099620143
790,year_20,0.000299311583358276,0.00021993469,0.0002596231380405106
791,year_10,0.000299311583358276,0.00060390244,0.0004516070140336842
792,year_8,0.000299311583358276,0.0,0.000149655791679138
793,year_3,0.000299311583358276,0.002965943,0.0016326272699327409
794,year_19,0.000299311583358276,0.0,0.000149655791679138
795,year_16,0.0,0.0,0.0
796,year_6,0.0,0.0,0.0
797,preholidays_12,0.0,0.0,0.0
